Dict_name,Site,Mode,HA_var,Start_date,Var_residual,Var_model_fit,Whittle_value,η_D2,τ_D2,γ_D2,season
NWSROW_P54_0,NWSROW,2,0.4755021355188751,2019-08-04,5.051619039151875,2.4416443850447167,-106.32791557610963,1.5645945752222075,2.9019490085914685,1.9999999999999987,Aug-Oct
NWSROW_P54_1,NWSROW,0,43.81103303007912,2019-10-23,18.287594021252744,18.19615756881495,76.47501321084813,4.275555132783085,3.7446431235469255,1.8164082693175096,Nov-Jan
NWSROW_P54_1,NWSROW,1,3.3576299650013275,2019-10-23,8.833513239354216,8.871289621681713,-6.067581586018482,2.98254301808863,3.1023422994430634,1.986555457368906,Nov-Jan
NWSROW_P54_1,NWSROW,2,3.0677607515361287,2019-10-23,1.6331384333407384,1.7112744926375811,-106.16675555108304,1.3104082710878413,2.80248365396527,1.9463775010468327,Nov-Jan
NWSROW_P55_0,NWSROW,0,50.370666448207274,2020-02-16,44.23066579039255,39.12819787370883,100.00868382598654,6.265453093374311,4.342872048400768,1.8992371267728723,Feb-Apr
NWSROW_P55_0,NWSROW,1,9.536924762481267,2020-02-16,5.8435064463547794,3.9511617158361254,-75.76471503393597,1.990312828408497,3.063426047438226,1.9999999999999996,Feb-Apr
NWSROW_P55_0,NWSROW,2,2.1492510106202065,2020-02-16,1.9805285496608827,2.0140347200131434,-103.47413695842326,1.421564292136256,3.036834693163378,1.9408267542875706,Feb-Apr
NWSROW_P56_0,NWSROW,0,97.29422730788278,2020-10-11,63.883616193065166,67.60629962803982,124.35304653758976,8.233696843160264,4.361337310509988,1.9629932819851226,Nov-Jan
NWSROW_P56_0,NWSROW,1,1.4804910199208354,2020-10-11,5.242909459074489,3.883685859251128,-67.57155948367675,1.9732541190715052,2.8711570098113217,2.0,Nov-Jan
NWSROW_P56_0,NWSROW,2,1.269811679350211,2020-10-11,1.6924352638378362,1.5171124765169204,-134.7148404704081,1.2333084241586854,2.7287508848742545,1.9999999999999996,Nov-Jan
NWSROW_P56_1,NWSROW,0,133.39061298717698,2020-12-30,35.054172968526316,37.307147901918654,146.01402632027037,6.124722753348311,3.6432460822412502,1.7730609442693437,Nov-Jan
NWSROW_P56_1,NWSROW,1,2.287301253621048,2020-12-30,6.577247709242713,6.459856928011683,-31.710508718623934,2.5449038159598953,2.9650322263514073,1.9999999999999987,Nov-Jan
NWSROW_P56_1,NWSROW,2,1.055567050254597,2020-12-30,1.425325229320505,1.245937385719422,-160.4955684009833,1.117657272390298,2.908570484958948,1.9999999999999996,Nov-Jan
NWSROW_P57_0,NWSROW,0,102.44699491828261,2021-05-09,41.56838918101385,53.248255371666325,142.71261379481297,7.310034195435174,3.753166144933801,1.8973355767032005,May-Jul
NWSROW_P57_0,NWSROW,1,9.512571407675532,2021-05-09,7.105513667894404,5.992348310410656,-19.858808141000807,2.4511084544091153,2.64847080141729,1.9999999999999996,May-Jul
NWSROW_P57_0,NWSROW,2,18.153570949218842,2021-05-09,15.829647866089632,16.15252330253844,56.38360973556743,4.025223615826013,3.022920088556061,1.9613593913599197,May-Jul
NWSROW_P57_1,NWSROW,0,135.95564936145234,2021-07-28,60.60663199393316,39.42524572812748,106.2941495465293,6.287033066413385,3.106679384194706,2.0,Aug-Oct
NWSROW_P57_1,NWSROW,1,6.94867972675416,2021-07-28,17.69052948335593,13.762959167798732,29.546660461189703,3.71463368686035,2.9501112873213953,1.9999999999999987,Aug-Oct
NWSROW_P57_1,NWSROW,2,11.394639054559539,2021-07-28,9.928556941398723,5.841794757224487,-39.68064670594148,2.420098745414083,2.9635192743465937,2.0,Aug-Oct
NWSROW_P58_0,NWSROW,0,88.57169955305974,2021-11-16,35.05466057634593,35.38775237634776,128.98790874237937,5.962920246617388,3.8876882130077415,1.7973522088159337,Nov-Jan
NWSROW_P58_0,NWSROW,1,1.0104486048935866,2021-11-16,9.200999483796158,5.171311090454728,-41.914368968830615,2.2769941602063963,2.820729644094603,1.9999999999999996,Nov-Jan
NWSROW_P58_0,NWSROW,2,2.126463715084694,2021-11-16,1.3994567676588925,1.7097826828237475,-125.78799467838232,1.309644887762278,3.138753400536982,1.9534067061670581,Nov-Jan
NWSROW_P58_1,NWSROW,0,122.11413710363935,2022-02-04,59.10691000054636,65.45007709419234,128.15614276710625,8.10177695572865,4.291752619169578,1.9486085750392093,Feb-Apr
NWSROW_P58_1,NWSROW,1,0.4266874139449566,2022-02-04,8.708765546437187,4.18739830615961,-76.7725023157754,2.048943335958818,3.1911150294917636,2.0,Feb-Apr
NWSROW_P58_1,NWSROW,2,1.0453112830581817,2022-02-04,2.3649245256185285,1.197935404391447,-171.0352386634985,1.0959119970392004,3.059066576457888,1.9999999999999996,Feb-Apr
NWSROW_P59_0,NWSROW,0,37.69258057947986,2022-05-08,30.705112081851837,20.17595792242968,44.44062417001357,4.4975294596461,3.3036186175563103,1.9999999999999996,May-Jul
NWSROW_P59_0,NWSROW,1,2.108174326809549,2022-05-08,19.004370182761107,10.70657170258396,1.6023183120179807,3.2763000856136424,3.115793012652882,2.0,May-Jul
NWSROW_P59_0,NWSROW,2,4.243130379007687,2022-05-08,11.120891976374025,8.547477700667907,-14.451095970285719,2.9273715177352884,3.0724460222708574,1.9999999999999991,May-Jul
NWSROW_P59_1,NWSROW,0,139.72653648212184,2022-07-27,38.376484818692354,38.08739820138073,156.88036323442992,6.1889197428928355,3.2716897294505194,1.796793878327492,Aug-Oct
NWSROW_P59_1,NWSROW,1,3.2394629492618447,2022-07-27,5.296059579147734,4.5963898726808425,-41.19308989937105,2.14670517898337,2.6503090223072245,1.9999999999999991,Aug-Oct
NWSROW_P59_1,NWSROW,2,11.397583255959507,2022-07-27,7.8735457864461855,7.823401123566653,-6.8170834978216375,2.80127376196602,3.120939795419564,1.962736133813547,Aug-Oct
NWSROW_P60_0,NWSROW,0,117.01057631686727,2022-10-26,48.250923100150764,54.71982129646982,131.09988827961834,7.407818019011132,3.474402105902005,1.9703564654231984,Nov-Jan
NWSROW_P60_0,NWSROW,1,1.4214429721893846,2022-10-26,6.985206156423861,3.766482785221775,-64.11288010425017,1.9432572662065235,2.7651307903179454,1.9999999999999991,Nov-Jan
NWSROW_P60_0,NWSROW,2,0.47711687790403595,2022-10-26,2.4109793178954853,1.7308793171671004,-118.91587448638697,1.3173387573578672,2.6439191795178836,2.0,Nov-Jan
NWSROW_P60_1,NWSROW,0,128.83249275440332,2023-01-14,26.384012001457574,23.339931476806274,67.41277034579974,4.839637417383643,4.240518498917734,1.8760426999245274,Feb-Apr
NWSROW_P60_1,NWSROW,1,1.9484095981083276,2023-01-14,4.247473938922112,2.136502143876615,-117.81808874194428,1.4635653038399568,2.9175502521427075,1.9999999999999996,Feb-Apr
NWSROW_P60_1,NWSROW,2,0.3003359779510041,2023-01-14,2.7209045390676816,2.3134848486052313,-97.63683348392428,1.5229895814312522,2.674421761192621,1.9999999999999987,Feb-Apr
NWSROW_P61_0,NWSROW,0,139.25410849724645,2023-05-16,33.346882039229506,34.22470191850397,177.93284234142573,5.883743670632472,3.3430748823121714,1.5852689095034296,May-Jul
NWSROW_P61_0,NWSROW,1,1.0930547914082906,2023-05-16,6.2163131426917015,4.842042838937133,-42.306817905047204,2.2033171735817985,2.736031159399806,1.9999999999999982,May-Jul
NWSROW_P61_0,NWSROW,2,7.4480599222800725,2023-05-16,6.444052584163947,7.270889269455335,-37.91930905170862,2.7000219538359356,3.4320858930442317,1.991538838233347,May-Jul
NWSROW_P61_1,NWSROW,0,65.62624721184935,2023-08-04,30.898965821720434,27.118162341834534,86.9910181120123,5.214377856836203,2.9321610295723812,1.9957892077138892,Aug-Oct
NWSROW_P61_1,NWSROW,1,10.834075209010637,2023-08-04,13.12021310855418,6.619549192918065,-34.964621805346,2.576161280664645,3.0738548333012576,1.9999999999999996,Aug-Oct
NWSROW_P61_1,NWSROW,2,0.17172039222385727,2023-08-04,11.628435372154689,8.616242900032258,-16.011283031277593,2.9391204035066,3.121113152099974,1.9999999999999996,Aug-Oct
PIL200_P62_0,PIL200,0,50.37701071686566,2012-02-20,31.50097478957701,31.93105750158034,96.91706355275655,5.658049494773298,2.9492668285136476,1.9999999999999991,Feb-Apr
PIL200_P62_0,PIL200,1,0.7599081485840946,2012-02-20,15.638208450764647,7.928585761643884,-9.567121945529038,2.8194151987018863,2.854264413424124,1.9999999999999996,Feb-Apr
PIL200_P62_0,PIL200,2,1.2546192455190415,2012-02-20,4.502240294358984,2.532967167325388,-101.76331912738341,1.5935869011888542,2.871162450047594,1.9999999999999987,Feb-Apr
PIL200_P62_1,PIL200,0,80.76943228308862,2012-05-10,39.199993401439485,41.09075414187417,127.24885527778765,6.419137260316718,2.8977990560599487,1.9853570062325945,May-Jul
PIL200_P62_1,PIL200,1,5.464775067190336,2012-05-10,22.276401276821716,15.636970652136489,53.68824124068492,3.9594926457235986,2.6993981115516306,2.0,May-Jul
PIL200_P62_1,PIL200,2,1.0627884997164003,2012-05-10,7.89093914283513,7.013758554289709,-5.49023500343439,2.6517944061690435,2.620957086367833,2.0,May-Jul
PIL200_P63_0,PIL200,0,31.61347439288359,2012-08-18,53.35739030983041,31.820794370533097,98.00656359508068,5.648275778190731,2.9224289520990507,1.9999999999999996,Aug-Oct
PIL200_P63_0,PIL200,1,0.35041370160592905,2012-08-18,10.971447160285743,10.603319796446394,29.314934535093442,3.2605120811213264,2.5945940843303186,2.0,Aug-Oct
PIL200_P63_0,PIL200,2,0.2926452236382614,2012-08-18,5.769515277667673,3.902768025811923,-60.24098587784168,1.9781030618413507,2.747554767967673,2.0,Aug-Oct
PIL200_P63_1,PIL200,0,48.2077716030697,2012-11-06,69.22965313729432,60.78482257668319,167.1608001434683,7.809870408405764,3.134999959591909,1.932623743210913,Nov-Jan
PIL200_P63_1,PIL200,1,2.3613143965140027,2012-11-06,15.195309897974392,9.5971010373007,11.270301564830856,3.1019334054182335,2.7555694585046036,1.9999999999999991,Nov-Jan
PIL200_P63_1,PIL200,2,2.508591889785275,2012-11-06,8.492533786878019,8.76423616949513,6.355803783897821,2.964285461483677,2.716093293433348,1.9999999999999991,Nov-Jan
PIL200_P64_0,PIL200,0,67.2846043956371,2013-02-05,42.88097430492336,39.42195085942595,136.6173333087221,6.292581082678613,3.6858953243409642,1.8335212102379277,Feb-Apr
PIL200_P64_0,PIL200,1,1.6272007804945232,2013-02-05,25.756786495379146,20.031449445464585,61.51040601692213,4.481430717176431,2.9121786806843466,2.0,Feb-Apr
PIL200_P64_0,PIL200,2,4.3109518171055585,2013-02-05,8.405407160137614,8.357037865798631,-3.0773865638345557,2.89459540745222,2.812863498818506,1.9999999999999987,Feb-Apr
PIL200_P64_1,PIL200,0,60.75141768671508,2013-04-26,128.76903015034875,82.74549410158036,171.7907578448183,9.108188115657779,2.975346675038379,1.9999999999999996,May-Jul
PIL200_P64_1,PIL200,1,5.883921012916133,2013-04-26,19.64832858044562,16.72012781789143,74.41644586408718,4.094369028485487,2.4715446017376617,2.0,May-Jul
PIL200_P64_1,PIL200,2,3.840343618408768,2013-04-26,8.502034723129952,6.950062550078713,2.144588682961225,2.6397389539599403,2.499400569898836,1.9999999999999996,May-Jul
PIL200_P65_0,PIL200,0,39.22527988620915,2013-08-03,81.83662710984754,40.41664361694781,106.71830763015953,6.3655854229163955,3.141915524859667,1.9999999999999996,Aug-Oct
PIL200_P65_0,PIL200,1,5.658121432209153,2013-08-03,23.301369314167193,19.444902955851195,57.5950260579781,4.415328877514216,2.942191731726291,2.0,Aug-Oct
PIL200_P65_0,PIL200,2,1.7977164284315421,2013-08-03,4.785195739548184,3.7367678340305783,-59.811605416340754,1.9355818085482255,2.6829623635368334,2.0,Aug-Oct
PIL200_P65_1,PIL200,0,59.735460393297714,2013-10-22,60.67506008700862,44.50578215533655,123.87245721014133,6.6798758983640045,2.94150698208892,1.9999999999999978,Nov-Jan
PIL200_P65_1,PIL200,1,2.5697207023503754,2013-10-22,16.337378132649498,8.872597817663566,0.1109805698113977,2.9825430549019836,2.84179779938365,2.0,Nov-Jan
PIL200_P65_1,PIL200,2,1.3523233162872814,2013-10-22,4.099382212610027,3.505396888947064,-62.81123922037332,1.874703488408074,2.649380270031677,2.0,Nov-Jan
PIL200_P66_0,PIL200,0,37.86354890287435,2014-02-11,19.00274048515332,20.83927495408495,46.41620033396789,4.571999383883829,4.146351360732413,1.9293137763269361,Feb-Apr
PIL200_P66_0,PIL200,1,3.1689942887228906,2014-02-11,8.868908184196439,5.827426430027912,-41.566177023638396,2.4171187260975913,2.9978188403600106,1.9999999999999996,Feb-Apr
PIL200_P66_0,PIL200,2,0.9864520602812855,2014-02-11,3.708552667104366,3.0579094270486205,-87.28599840987266,1.7509476036061584,2.882240676260093,1.9999999999999973,Feb-Apr
PIL200_P66_1,PIL200,0,66.08175278132119,2014-05-02,41.848197951239335,40.91747470221517,144.61563089230714,6.409940881745261,3.2757949074926627,1.878430725724379,May-Jul
PIL200_P66_1,PIL200,1,4.252687591385652,2014-05-02,17.77631533224925,10.967426559674163,17.048672588007037,3.3159936244264223,2.8421500064858307,1.9999999999999996,May-Jul
PIL200_P66_1,PIL200,2,9.048877313620428,2014-05-02,13.52561633785188,13.63989011522981,59.98449827902857,3.6991715311288993,2.699608717583817,1.96267988393014,May-Jul
